mapping_id,images_path,depth_est_path,depths_path,sparse_path,images_raw_path,masks_raw_path,masks_images_path,gaussian_path,images_csv_path
8e371ba9-a980-48e7-b022-8af8b49191c9,images/8e371ba9-a980-48e7-b022-8af8b49191c9,depth_est/8e371ba9-a980-48e7-b022-8af8b49191c9,depths/8e371ba9-a980-48e7-b022-8af8b49191c9,sparse/8e371ba9-a980-48e7-b022-8af8b49191c9,images_raw/8e371ba9-a980-48e7-b022-8af8b49191c9,masks_raw/8e371ba9-a980-48e7-b022-8af8b49191c9,masks_images/8e371ba9-a980-48e7-b022-8af8b49191c9,3dgs/8e371ba9-a980-48e7-b022-8af8b49191c9.ply,images-csv/8e371ba9-a980-48e7-b022-8af8b49191c9.csv
8ed67373-8311-492f-9174-d5b4e2d13c67,images/8ed67373-8311-492f-9174-d5b4e2d13c67,depth_est/8ed67373-8311-492f-9174-d5b4e2d13c67,depths/8ed67373-8311-492f-9174-d5b4e2d13c67,sparse/8ed67373-8311-492f-9174-d5b4e2d13c67,images_raw/8ed67373-8311-492f-9174-d5b4e2d13c67,masks_raw/8ed67373-8311-492f-9174-d5b4e2d13c67,masks_images/8ed67373-8311-492f-9174-d5b4e2d13c67,3dgs/8ed67373-8311-492f-9174-d5b4e2d13c67.ply,images-csv/8ed67373-8311-492f-9174-d5b4e2d13c67.csv
8f460bad-5fd1-47c1-b7f3-07111d25d58c,images/8f460bad-5fd1-47c1-b7f3-07111d25d58c,depth_est/8f460bad-5fd1-47c1-b7f3-07111d25d58c,depths/8f460bad-5fd1-47c1-b7f3-07111d25d58c,sparse/8f460bad-5fd1-47c1-b7f3-07111d25d58c,images_raw/8f460bad-5fd1-47c1-b7f3-07111d25d58c,masks_raw/8f460bad-5fd1-47c1-b7f3-07111d25d58c,masks_images/8f460bad-5fd1-47c1-b7f3-07111d25d58c,3dgs/8f460bad-5fd1-47c1-b7f3-07111d25d58c.ply,images-csv/8f460bad-5fd1-47c1-b7f3-07111d25d58c.csv
8f5d55db-b850-4f68-a7c4-dae320c4cbc1,images/8f5d55db-b850-4f68-a7c4-dae320c4cbc1,depth_est/8f5d55db-b850-4f68-a7c4-dae320c4cbc1,depths/8f5d55db-b850-4f68-a7c4-dae320c4cbc1,sparse/8f5d55db-b850-4f68-a7c4-dae320c4cbc1,images_raw/8f5d55db-b850-4f68-a7c4-dae320c4cbc1,masks_raw/8f5d55db-b850-4f68-a7c4-dae320c4cbc1,masks_images/8f5d55db-b850-4f68-a7c4-dae320c4cbc1,3dgs/8f5d55db-b850-4f68-a7c4-dae320c4cbc1.ply,images-csv/8f5d55db-b850-4f68-a7c4-dae320c4cbc1.csv
900e49a4-bc79-424e-8572-9980610938da,images/900e49a4-bc79-424e-8572-9980610938da,depth_est/900e49a4-bc79-424e-8572-9980610938da,depths/900e49a4-bc79-424e-8572-9980610938da,sparse/900e49a4-bc79-424e-8572-9980610938da,images_raw/900e49a4-bc79-424e-8572-9980610938da,masks_raw/900e49a4-bc79-424e-8572-9980610938da,masks_images/900e49a4-bc79-424e-8572-9980610938da,3dgs/900e49a4-bc79-424e-8572-9980610938da.ply,images-csv/900e49a4-bc79-424e-8572-9980610938da.csv
901a6319-0396-4ac9-9a01-2998354aebb4,images/901a6319-0396-4ac9-9a01-2998354aebb4,depth_est/901a6319-0396-4ac9-9a01-2998354aebb4,depths/901a6319-0396-4ac9-9a01-2998354aebb4,sparse/901a6319-0396-4ac9-9a01-2998354aebb4,images_raw/901a6319-0396-4ac9-9a01-2998354aebb4,masks_raw/901a6319-0396-4ac9-9a01-2998354aebb4,masks_images/901a6319-0396-4ac9-9a01-2998354aebb4,3dgs/901a6319-0396-4ac9-9a01-2998354aebb4.ply,images-csv/901a6319-0396-4ac9-9a01-2998354aebb4.csv
904bbca4-9acc-46b3-9c27-48cb5484399d,images/904bbca4-9acc-46b3-9c27-48cb5484399d,depth_est/904bbca4-9acc-46b3-9c27-48cb5484399d,depths/904bbca4-9acc-46b3-9c27-48cb5484399d,sparse/904bbca4-9acc-46b3-9c27-48cb5484399d,images_raw/904bbca4-9acc-46b3-9c27-48cb5484399d,masks_raw/904bbca4-9acc-46b3-9c27-48cb5484399d,masks_images/904bbca4-9acc-46b3-9c27-48cb5484399d,3dgs/904bbca4-9acc-46b3-9c27-48cb5484399d.ply,images-csv/904bbca4-9acc-46b3-9c27-48cb5484399d.csv
904fc0bf-f026-493c-86ca-a78bfd613810,images/904fc0bf-f026-493c-86ca-a78bfd613810,depth_est/904fc0bf-f026-493c-86ca-a78bfd613810,,sparse/904fc0bf-f026-493c-86ca-a78bfd613810,images_raw/904fc0bf-f026-493c-86ca-a78bfd613810,masks_raw/904fc0bf-f026-493c-86ca-a78bfd613810,masks_images/904fc0bf-f026-493c-86ca-a78bfd613810,3dgs/904fc0bf-f026-493c-86ca-a78bfd613810.ply,images-csv/904fc0bf-f026-493c-86ca-a78bfd613810.csv
9064040e-41be-4161-8e06-4863e922b18a,images/9064040e-41be-4161-8e06-4863e922b18a,depth_est/9064040e-41be-4161-8e06-4863e922b18a,depths/9064040e-41be-4161-8e06-4863e922b18a,sparse/9064040e-41be-4161-8e06-4863e922b18a,images_raw/9064040e-41be-4161-8e06-4863e922b18a,masks_raw/9064040e-41be-4161-8e06-4863e922b18a,masks_images/9064040e-41be-4161-8e06-4863e922b18a,3dgs/9064040e-41be-4161-8e06-4863e922b18a.ply,images-csv/9064040e-41be-4161-8e06-4863e922b18a.csv
90ace6c1-c37d-40e0-a124-fd197abef6a3,images/90ace6c1-c37d-40e0-a124-fd197abef6a3,depth_est/90ace6c1-c37d-40e0-a124-fd197abef6a3,depths/90ace6c1-c37d-40e0-a124-fd197abef6a3,sparse/90ace6c1-c37d-40e0-a124-fd197abef6a3,images_raw/90ace6c1-c37d-40e0-a124-fd197abef6a3,masks_raw/90ace6c1-c37d-40e0-a124-fd197abef6a3,masks_images/90ace6c1-c37d-40e0-a124-fd197abef6a3,3dgs/90ace6c1-c37d-40e0-a124-fd197abef6a3.ply,images-csv/90ace6c1-c37d-40e0-a124-fd197abef6a3.csv
90d7cdd8-2d47-4ed1-86aa-b3eb15009836,images/90d7cdd8-2d47-4ed1-86aa-b3eb15009836,depth_est/90d7cdd8-2d47-4ed1-86aa-b3eb15009836,,sparse/90d7cdd8-2d47-4ed1-86aa-b3eb15009836,images_raw/90d7cdd8-2d47-4ed1-86aa-b3eb15009836,masks_raw/90d7cdd8-2d47-4ed1-86aa-b3eb15009836,masks_images/90d7cdd8-2d47-4ed1-86aa-b3eb15009836,3dgs/90d7cdd8-2d47-4ed1-86aa-b3eb15009836.ply,images-csv/90d7cdd8-2d47-4ed1-86aa-b3eb15009836.csv
90dfe9fe-a08e-422e-93a5-f9a6f0810fe9,images/90dfe9fe-a08e-422e-93a5-f9a6f0810fe9,depth_est/90dfe9fe-a08e-422e-93a5-f9a6f0810fe9,depths/90dfe9fe-a08e-422e-93a5-f9a6f0810fe9,sparse/90dfe9fe-a08e-422e-93a5-f9a6f0810fe9,images_raw/90dfe9fe-a08e-422e-93a5-f9a6f0810fe9,masks_raw/90dfe9fe-a08e-422e-93a5-f9a6f0810fe9,masks_images/90dfe9fe-a08e-422e-93a5-f9a6f0810fe9,3dgs/90dfe9fe-a08e-422e-93a5-f9a6f0810fe9.ply,images-csv/90dfe9fe-a08e-422e-93a5-f9a6f0810fe9.csv
910e60ef-8d01-45cd-ad33-8db2827a5e65,images/910e60ef-8d01-45cd-ad33-8db2827a5e65,depth_est/910e60ef-8d01-45cd-ad33-8db2827a5e65,depths/910e60ef-8d01-45cd-ad33-8db2827a5e65,sparse/910e60ef-8d01-45cd-ad33-8db2827a5e65,images_raw/910e60ef-8d01-45cd-ad33-8db2827a5e65,masks_raw/910e60ef-8d01-45cd-ad33-8db2827a5e65,masks_images/910e60ef-8d01-45cd-ad33-8db2827a5e65,3dgs/910e60ef-8d01-45cd-ad33-8db2827a5e65.ply,images-csv/910e60ef-8d01-45cd-ad33-8db2827a5e65.csv
9137e21d-81cc-4b40-80b7-2d0f807755c6,images/9137e21d-81cc-4b40-80b7-2d0f807755c6,depth_est/9137e21d-81cc-4b40-80b7-2d0f807755c6,,sparse/9137e21d-81cc-4b40-80b7-2d0f807755c6,images_raw/9137e21d-81cc-4b40-80b7-2d0f807755c6,masks_raw/9137e21d-81cc-4b40-80b7-2d0f807755c6,masks_images/9137e21d-81cc-4b40-80b7-2d0f807755c6,3dgs/9137e21d-81cc-4b40-80b7-2d0f807755c6.ply,images-csv/9137e21d-81cc-4b40-80b7-2d0f807755c6.csv
91a144fc-660e-4416-b724-c2b19f3a4003,images/91a144fc-660e-4416-b724-c2b19f3a4003,depth_est/91a144fc-660e-4416-b724-c2b19f3a4003,depths/91a144fc-660e-4416-b724-c2b19f3a4003,sparse/91a144fc-660e-4416-b724-c2b19f3a4003,images_raw/91a144fc-660e-4416-b724-c2b19f3a4003,masks_raw/91a144fc-660e-4416-b724-c2b19f3a4003,masks_images/91a144fc-660e-4416-b724-c2b19f3a4003,3dgs/91a144fc-660e-4416-b724-c2b19f3a4003.ply,images-csv/91a144fc-660e-4416-b724-c2b19f3a4003.csv
91bec6f1-b989-4c88-ad0a-a0e0883021d5,images/91bec6f1-b989-4c88-ad0a-a0e0883021d5,depth_est/91bec6f1-b989-4c88-ad0a-a0e0883021d5,,sparse/91bec6f1-b989-4c88-ad0a-a0e0883021d5,images_raw/91bec6f1-b989-4c88-ad0a-a0e0883021d5,masks_raw/91bec6f1-b989-4c88-ad0a-a0e0883021d5,masks_images/91bec6f1-b989-4c88-ad0a-a0e0883021d5,3dgs/91bec6f1-b989-4c88-ad0a-a0e0883021d5.ply,images-csv/91bec6f1-b989-4c88-ad0a-a0e0883021d5.csv
92397c22-c943-4dfe-998c-18c83200602d,images/92397c22-c943-4dfe-998c-18c83200602d,depth_est/92397c22-c943-4dfe-998c-18c83200602d,depths/92397c22-c943-4dfe-998c-18c83200602d,sparse/92397c22-c943-4dfe-998c-18c83200602d,images_raw/92397c22-c943-4dfe-998c-18c83200602d,masks_raw/92397c22-c943-4dfe-998c-18c83200602d,masks_images/92397c22-c943-4dfe-998c-18c83200602d,3dgs/92397c22-c943-4dfe-998c-18c83200602d.ply,images-csv/92397c22-c943-4dfe-998c-18c83200602d.csv
926f51fb-4fa3-4ee5-97c1-d2a235f6a567,images/926f51fb-4fa3-4ee5-97c1-d2a235f6a567,depth_est/926f51fb-4fa3-4ee5-97c1-d2a235f6a567,,sparse/926f51fb-4fa3-4ee5-97c1-d2a235f6a567,images_raw/926f51fb-4fa3-4ee5-97c1-d2a235f6a567,masks_raw/926f51fb-4fa3-4ee5-97c1-d2a235f6a567,masks_images/926f51fb-4fa3-4ee5-97c1-d2a235f6a567,3dgs/926f51fb-4fa3-4ee5-97c1-d2a235f6a567.ply,images-csv/926f51fb-4fa3-4ee5-97c1-d2a235f6a567.csv
92be4c60-b248-40b3-b635-f9f0b7452cba,images/92be4c60-b248-40b3-b635-f9f0b7452cba,depth_est/92be4c60-b248-40b3-b635-f9f0b7452cba,depths/92be4c60-b248-40b3-b635-f9f0b7452cba,sparse/92be4c60-b248-40b3-b635-f9f0b7452cba,images_raw/92be4c60-b248-40b3-b635-f9f0b7452cba,masks_raw/92be4c60-b248-40b3-b635-f9f0b7452cba,masks_images/92be4c60-b248-40b3-b635-f9f0b7452cba,3dgs/92be4c60-b248-40b3-b635-f9f0b7452cba.ply,images-csv/92be4c60-b248-40b3-b635-f9f0b7452cba.csv
92eef15e-e08c-43fb-9d8d-faac829d90ff,images/92eef15e-e08c-43fb-9d8d-faac829d90ff,depth_est/92eef15e-e08c-43fb-9d8d-faac829d90ff,depths/92eef15e-e08c-43fb-9d8d-faac829d90ff,sparse/92eef15e-e08c-43fb-9d8d-faac829d90ff,images_raw/92eef15e-e08c-43fb-9d8d-faac829d90ff,masks_raw/92eef15e-e08c-43fb-9d8d-faac829d90ff,masks_images/92eef15e-e08c-43fb-9d8d-faac829d90ff,3dgs/92eef15e-e08c-43fb-9d8d-faac829d90ff.ply,images-csv/92eef15e-e08c-43fb-9d8d-faac829d90ff.csv
93061676-9a05-4c64-b0a4-ed1eb8d66288,images/93061676-9a05-4c64-b0a4-ed1eb8d66288,depth_est/93061676-9a05-4c64-b0a4-ed1eb8d66288,,sparse/93061676-9a05-4c64-b0a4-ed1eb8d66288,images_raw/93061676-9a05-4c64-b0a4-ed1eb8d66288,masks_raw/93061676-9a05-4c64-b0a4-ed1eb8d66288,masks_images/93061676-9a05-4c64-b0a4-ed1eb8d66288,3dgs/93061676-9a05-4c64-b0a4-ed1eb8d66288.ply,images-csv/93061676-9a05-4c64-b0a4-ed1eb8d66288.csv
9348e5ec-0953-45f5-96f0-7b1d001b25a7,images/9348e5ec-0953-45f5-96f0-7b1d001b25a7,depth_est/9348e5ec-0953-45f5-96f0-7b1d001b25a7,depths/9348e5ec-0953-45f5-96f0-7b1d001b25a7,sparse/9348e5ec-0953-45f5-96f0-7b1d001b25a7,images_raw/9348e5ec-0953-45f5-96f0-7b1d001b25a7,masks_raw/9348e5ec-0953-45f5-96f0-7b1d001b25a7,masks_images/9348e5ec-0953-45f5-96f0-7b1d001b25a7,3dgs/9348e5ec-0953-45f5-96f0-7b1d001b25a7.ply,images-csv/9348e5ec-0953-45f5-96f0-7b1d001b25a7.csv
935a9aff-9a4c-4cf1-941f-cc2601a56298,images/935a9aff-9a4c-4cf1-941f-cc2601a56298,depth_est/935a9aff-9a4c-4cf1-941f-cc2601a56298,,sparse/935a9aff-9a4c-4cf1-941f-cc2601a56298,images_raw/935a9aff-9a4c-4cf1-941f-cc2601a56298,masks_raw/935a9aff-9a4c-4cf1-941f-cc2601a56298,masks_images/935a9aff-9a4c-4cf1-941f-cc2601a56298,3dgs/935a9aff-9a4c-4cf1-941f-cc2601a56298.ply,images-csv/935a9aff-9a4c-4cf1-941f-cc2601a56298.csv
9363d787-f324-4509-84c3-094bce148e65,images/9363d787-f324-4509-84c3-094bce148e65,depth_est/9363d787-f324-4509-84c3-094bce148e65,,sparse/9363d787-f324-4509-84c3-094bce148e65,images_raw/9363d787-f324-4509-84c3-094bce148e65,masks_raw/9363d787-f324-4509-84c3-094bce148e65,masks_images/9363d787-f324-4509-84c3-094bce148e65,3dgs/9363d787-f324-4509-84c3-094bce148e65.ply,images-csv/9363d787-f324-4509-84c3-094bce148e65.csv
936bacfa-7a59-485f-a3f7-a680626b1e99,images/936bacfa-7a59-485f-a3f7-a680626b1e99,depth_est/936bacfa-7a59-485f-a3f7-a680626b1e99,,sparse/936bacfa-7a59-485f-a3f7-a680626b1e99,images_raw/936bacfa-7a59-485f-a3f7-a680626b1e99,masks_raw/936bacfa-7a59-485f-a3f7-a680626b1e99,masks_images/936bacfa-7a59-485f-a3f7-a680626b1e99,3dgs/936bacfa-7a59-485f-a3f7-a680626b1e99.ply,images-csv/936bacfa-7a59-485f-a3f7-a680626b1e99.csv
93b50fe3-8851-44a3-a44e-a6444bf74381,images/93b50fe3-8851-44a3-a44e-a6444bf74381,depth_est/93b50fe3-8851-44a3-a44e-a6444bf74381,depths/93b50fe3-8851-44a3-a44e-a6444bf74381,sparse/93b50fe3-8851-44a3-a44e-a6444bf74381,images_raw/93b50fe3-8851-44a3-a44e-a6444bf74381,masks_raw/93b50fe3-8851-44a3-a44e-a6444bf74381,masks_images/93b50fe3-8851-44a3-a44e-a6444bf74381,3dgs/93b50fe3-8851-44a3-a44e-a6444bf74381.ply,images-csv/93b50fe3-8851-44a3-a44e-a6444bf74381.csv
93f1db3c-80e9-46ce-a8aa-20f51ef6c9c1,images/93f1db3c-80e9-46ce-a8aa-20f51ef6c9c1,depth_est/93f1db3c-80e9-46ce-a8aa-20f51ef6c9c1,,sparse/93f1db3c-80e9-46ce-a8aa-20f51ef6c9c1,images_raw/93f1db3c-80e9-46ce-a8aa-20f51ef6c9c1,masks_raw/93f1db3c-80e9-46ce-a8aa-20f51ef6c9c1,masks_images/93f1db3c-80e9-46ce-a8aa-20f51ef6c9c1,3dgs/93f1db3c-80e9-46ce-a8aa-20f51ef6c9c1.ply,images-csv/93f1db3c-80e9-46ce-a8aa-20f51ef6c9c1.csv
94406cd4-cf1b-4b56-97ec-fc0dca09ffc9,images/94406cd4-cf1b-4b56-97ec-fc0dca09ffc9,depth_est/94406cd4-cf1b-4b56-97ec-fc0dca09ffc9,,sparse/94406cd4-cf1b-4b56-97ec-fc0dca09ffc9,images_raw/94406cd4-cf1b-4b56-97ec-fc0dca09ffc9,masks_raw/94406cd4-cf1b-4b56-97ec-fc0dca09ffc9,masks_images/94406cd4-cf1b-4b56-97ec-fc0dca09ffc9,3dgs/94406cd4-cf1b-4b56-97ec-fc0dca09ffc9.ply,images-csv/94406cd4-cf1b-4b56-97ec-fc0dca09ffc9.csv
944456b6-bb69-467b-afdc-89cb6ac886b8,images/944456b6-bb69-467b-afdc-89cb6ac886b8,depth_est/944456b6-bb69-467b-afdc-89cb6ac886b8,,sparse/944456b6-bb69-467b-afdc-89cb6ac886b8,images_raw/944456b6-bb69-467b-afdc-89cb6ac886b8,masks_raw/944456b6-bb69-467b-afdc-89cb6ac886b8,masks_images/944456b6-bb69-467b-afdc-89cb6ac886b8,3dgs/944456b6-bb69-467b-afdc-89cb6ac886b8.ply,images-csv/944456b6-bb69-467b-afdc-89cb6ac886b8.csv
944bb156-d9bd-4cc8-b93b-8d617d15cdb1,images/944bb156-d9bd-4cc8-b93b-8d617d15cdb1,depth_est/944bb156-d9bd-4cc8-b93b-8d617d15cdb1,,sparse/944bb156-d9bd-4cc8-b93b-8d617d15cdb1,images_raw/944bb156-d9bd-4cc8-b93b-8d617d15cdb1,masks_raw/944bb156-d9bd-4cc8-b93b-8d617d15cdb1,masks_images/944bb156-d9bd-4cc8-b93b-8d617d15cdb1,3dgs/944bb156-d9bd-4cc8-b93b-8d617d15cdb1.ply,images-csv/944bb156-d9bd-4cc8-b93b-8d617d15cdb1.csv
95470952-27c1-4596-832e-f41cdbb2dfe7,images/95470952-27c1-4596-832e-f41cdbb2dfe7,depth_est/95470952-27c1-4596-832e-f41cdbb2dfe7,,sparse/95470952-27c1-4596-832e-f41cdbb2dfe7,images_raw/95470952-27c1-4596-832e-f41cdbb2dfe7,masks_raw/95470952-27c1-4596-832e-f41cdbb2dfe7,masks_images/95470952-27c1-4596-832e-f41cdbb2dfe7,3dgs/95470952-27c1-4596-832e-f41cdbb2dfe7.ply,images-csv/95470952-27c1-4596-832e-f41cdbb2dfe7.csv
959a4ce1-4371-4811-981b-4453fdeab1e9,images/959a4ce1-4371-4811-981b-4453fdeab1e9,depth_est/959a4ce1-4371-4811-981b-4453fdeab1e9,,sparse/959a4ce1-4371-4811-981b-4453fdeab1e9,images_raw/959a4ce1-4371-4811-981b-4453fdeab1e9,masks_raw/959a4ce1-4371-4811-981b-4453fdeab1e9,masks_images/959a4ce1-4371-4811-981b-4453fdeab1e9,3dgs/959a4ce1-4371-4811-981b-4453fdeab1e9.ply,images-csv/959a4ce1-4371-4811-981b-4453fdeab1e9.csv
959fc153-b679-494b-960c-139bf038f4df,images/959fc153-b679-494b-960c-139bf038f4df,depth_est/959fc153-b679-494b-960c-139bf038f4df,depths/959fc153-b679-494b-960c-139bf038f4df,sparse/959fc153-b679-494b-960c-139bf038f4df,images_raw/959fc153-b679-494b-960c-139bf038f4df,masks_raw/959fc153-b679-494b-960c-139bf038f4df,masks_images/959fc153-b679-494b-960c-139bf038f4df,3dgs/959fc153-b679-494b-960c-139bf038f4df.ply,images-csv/959fc153-b679-494b-960c-139bf038f4df.csv
95c811b5-5bca-4559-9d11-c973b909556e,images/95c811b5-5bca-4559-9d11-c973b909556e,depth_est/95c811b5-5bca-4559-9d11-c973b909556e,depths/95c811b5-5bca-4559-9d11-c973b909556e,sparse/95c811b5-5bca-4559-9d11-c973b909556e,images_raw/95c811b5-5bca-4559-9d11-c973b909556e,masks_raw/95c811b5-5bca-4559-9d11-c973b909556e,masks_images/95c811b5-5bca-4559-9d11-c973b909556e,3dgs/95c811b5-5bca-4559-9d11-c973b909556e.ply,images-csv/95c811b5-5bca-4559-9d11-c973b909556e.csv
95dcfef1-99c3-4fc2-9c22-bc642d1a5786,images/95dcfef1-99c3-4fc2-9c22-bc642d1a5786,depth_est/95dcfef1-99c3-4fc2-9c22-bc642d1a5786,,sparse/95dcfef1-99c3-4fc2-9c22-bc642d1a5786,images_raw/95dcfef1-99c3-4fc2-9c22-bc642d1a5786,masks_raw/95dcfef1-99c3-4fc2-9c22-bc642d1a5786,masks_images/95dcfef1-99c3-4fc2-9c22-bc642d1a5786,3dgs/95dcfef1-99c3-4fc2-9c22-bc642d1a5786.ply,images-csv/95dcfef1-99c3-4fc2-9c22-bc642d1a5786.csv
95fea537-47f5-4000-8e4b-2a835044fee0,images/95fea537-47f5-4000-8e4b-2a835044fee0,depth_est/95fea537-47f5-4000-8e4b-2a835044fee0,,sparse/95fea537-47f5-4000-8e4b-2a835044fee0,images_raw/95fea537-47f5-4000-8e4b-2a835044fee0,masks_raw/95fea537-47f5-4000-8e4b-2a835044fee0,masks_images/95fea537-47f5-4000-8e4b-2a835044fee0,3dgs/95fea537-47f5-4000-8e4b-2a835044fee0.ply,images-csv/95fea537-47f5-4000-8e4b-2a835044fee0.csv
964b3c5f-be75-4924-9eea-227fc8d60260,images/964b3c5f-be75-4924-9eea-227fc8d60260,depth_est/964b3c5f-be75-4924-9eea-227fc8d60260,depths/964b3c5f-be75-4924-9eea-227fc8d60260,sparse/964b3c5f-be75-4924-9eea-227fc8d60260,images_raw/964b3c5f-be75-4924-9eea-227fc8d60260,masks_raw/964b3c5f-be75-4924-9eea-227fc8d60260,masks_images/964b3c5f-be75-4924-9eea-227fc8d60260,3dgs/964b3c5f-be75-4924-9eea-227fc8d60260.ply,images-csv/964b3c5f-be75-4924-9eea-227fc8d60260.csv
96503951-f17b-4148-90a1-71c97f11b6de,images/96503951-f17b-4148-90a1-71c97f11b6de,depth_est/96503951-f17b-4148-90a1-71c97f11b6de,,sparse/96503951-f17b-4148-90a1-71c97f11b6de,images_raw/96503951-f17b-4148-90a1-71c97f11b6de,masks_raw/96503951-f17b-4148-90a1-71c97f11b6de,masks_images/96503951-f17b-4148-90a1-71c97f11b6de,3dgs/96503951-f17b-4148-90a1-71c97f11b6de.ply,images-csv/96503951-f17b-4148-90a1-71c97f11b6de.csv
969f2f98-9a33-48b6-953e-420de4d8fe2c,images/969f2f98-9a33-48b6-953e-420de4d8fe2c,depth_est/969f2f98-9a33-48b6-953e-420de4d8fe2c,depths/969f2f98-9a33-48b6-953e-420de4d8fe2c,sparse/969f2f98-9a33-48b6-953e-420de4d8fe2c,images_raw/969f2f98-9a33-48b6-953e-420de4d8fe2c,masks_raw/969f2f98-9a33-48b6-953e-420de4d8fe2c,masks_images/969f2f98-9a33-48b6-953e-420de4d8fe2c,3dgs/969f2f98-9a33-48b6-953e-420de4d8fe2c.ply,images-csv/969f2f98-9a33-48b6-953e-420de4d8fe2c.csv
973f64cf-f09d-4d18-80e5-7e1b3e78577a,images/973f64cf-f09d-4d18-80e5-7e1b3e78577a,depth_est/973f64cf-f09d-4d18-80e5-7e1b3e78577a,depths/973f64cf-f09d-4d18-80e5-7e1b3e78577a,sparse/973f64cf-f09d-4d18-80e5-7e1b3e78577a,images_raw/973f64cf-f09d-4d18-80e5-7e1b3e78577a,masks_raw/973f64cf-f09d-4d18-80e5-7e1b3e78577a,masks_images/973f64cf-f09d-4d18-80e5-7e1b3e78577a,3dgs/973f64cf-f09d-4d18-80e5-7e1b3e78577a.ply,images-csv/973f64cf-f09d-4d18-80e5-7e1b3e78577a.csv
9745e262-38fd-404a-975a-806fa4834f9e,images/9745e262-38fd-404a-975a-806fa4834f9e,depth_est/9745e262-38fd-404a-975a-806fa4834f9e,,sparse/9745e262-38fd-404a-975a-806fa4834f9e,images_raw/9745e262-38fd-404a-975a-806fa4834f9e,masks_raw/9745e262-38fd-404a-975a-806fa4834f9e,masks_images/9745e262-38fd-404a-975a-806fa4834f9e,3dgs/9745e262-38fd-404a-975a-806fa4834f9e.ply,images-csv/9745e262-38fd-404a-975a-806fa4834f9e.csv
9769d63b-2c09-4dbf-a42a-4e44f5ea01de,images/9769d63b-2c09-4dbf-a42a-4e44f5ea01de,depth_est/9769d63b-2c09-4dbf-a42a-4e44f5ea01de,depths/9769d63b-2c09-4dbf-a42a-4e44f5ea01de,sparse/9769d63b-2c09-4dbf-a42a-4e44f5ea01de,images_raw/9769d63b-2c09-4dbf-a42a-4e44f5ea01de,masks_raw/9769d63b-2c09-4dbf-a42a-4e44f5ea01de,masks_images/9769d63b-2c09-4dbf-a42a-4e44f5ea01de,3dgs/9769d63b-2c09-4dbf-a42a-4e44f5ea01de.ply,images-csv/9769d63b-2c09-4dbf-a42a-4e44f5ea01de.csv
9794b52b-fa08-4629-8f9a-2a9b1b7019c3,images/9794b52b-fa08-4629-8f9a-2a9b1b7019c3,depth_est/9794b52b-fa08-4629-8f9a-2a9b1b7019c3,,sparse/9794b52b-fa08-4629-8f9a-2a9b1b7019c3,images_raw/9794b52b-fa08-4629-8f9a-2a9b1b7019c3,masks_raw/9794b52b-fa08-4629-8f9a-2a9b1b7019c3,masks_images/9794b52b-fa08-4629-8f9a-2a9b1b7019c3,3dgs/9794b52b-fa08-4629-8f9a-2a9b1b7019c3.ply,images-csv/9794b52b-fa08-4629-8f9a-2a9b1b7019c3.csv
97e149c4-7cbb-41ee-8ca5-ddc21d6bbda9,images/97e149c4-7cbb-41ee-8ca5-ddc21d6bbda9,depth_est/97e149c4-7cbb-41ee-8ca5-ddc21d6bbda9,,sparse/97e149c4-7cbb-41ee-8ca5-ddc21d6bbda9,images_raw/97e149c4-7cbb-41ee-8ca5-ddc21d6bbda9,masks_raw/97e149c4-7cbb-41ee-8ca5-ddc21d6bbda9,masks_images/97e149c4-7cbb-41ee-8ca5-ddc21d6bbda9,3dgs/97e149c4-7cbb-41ee-8ca5-ddc21d6bbda9.ply,images-csv/97e149c4-7cbb-41ee-8ca5-ddc21d6bbda9.csv
980bb226-c29b-4c47-a819-399be50eee92,images/980bb226-c29b-4c47-a819-399be50eee92,depth_est/980bb226-c29b-4c47-a819-399be50eee92,depths/980bb226-c29b-4c47-a819-399be50eee92,sparse/980bb226-c29b-4c47-a819-399be50eee92,images_raw/980bb226-c29b-4c47-a819-399be50eee92,masks_raw/980bb226-c29b-4c47-a819-399be50eee92,masks_images/980bb226-c29b-4c47-a819-399be50eee92,3dgs/980bb226-c29b-4c47-a819-399be50eee92.ply,images-csv/980bb226-c29b-4c47-a819-399be50eee92.csv
98119a99-bd6d-4571-a452-30c7cb2a4f6a,images/98119a99-bd6d-4571-a452-30c7cb2a4f6a,depth_est/98119a99-bd6d-4571-a452-30c7cb2a4f6a,,sparse/98119a99-bd6d-4571-a452-30c7cb2a4f6a,images_raw/98119a99-bd6d-4571-a452-30c7cb2a4f6a,masks_raw/98119a99-bd6d-4571-a452-30c7cb2a4f6a,masks_images/98119a99-bd6d-4571-a452-30c7cb2a4f6a,3dgs/98119a99-bd6d-4571-a452-30c7cb2a4f6a.ply,images-csv/98119a99-bd6d-4571-a452-30c7cb2a4f6a.csv
